timestamp,x,y,ssid,bssid,avg_rssi,std_rssi,band
2026-05-22 21:47:40,0.15,2.55,\xec\x8a\xb9\xec\xb0\xac's Galaxy S24 Ultra,4E:0E:B4:FF:60:45,-79.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,58:86:94:35:F2:1B,-66.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,58:86:94:35:F5:C1,-85.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,physth22,58:86:94:6B:21:96,-78.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,jfamily2,58:86:94:9B:1F:FC,-82.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,404,88:36:6C:B2:5D:30,-75.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,KT_GiGA_5G_BF20,88:3C:1C:40:BF:23,-85.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,KT_GiGA_5G_Wave2_48E0,88:3C:1C:B9:48:E3,-85.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,KT_GiGA_5G_Wave2_ECDC,88:3C:1C:BE:EC:DF,-87.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,KT_GiGA_2G_Wave2_ECDC,88:3C:1C:BE:EC:E0,-71.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,B0:1F:8C:C9:B0:10,-84.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,B0:1F:8C:C9:B0:11,-83.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,B0:1F:8C:C9:B0:12,-83.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,capstone,B0:38:6C:22:35:16,-55.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,capstone,B0:38:6C:22:35:17,-46.5,0.5,5GHz
2026-05-22 21:47:40,0.15,2.55,mobile201-5g,B0:38:6C:4E:7E:AE,-82.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,1414_5G,B0:38:6C:7D:81:EC,-61.0,14.236104336041748,5GHz
2026-05-22 21:47:40,0.15,2.55,1414,B0:38:6C:7D:81:EE,-55.0,2.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,leesu,C6:75:AB:B1:C3:17,-48.0,2.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]e1f9,CA:DD:6A:13:E1:F9,-90.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]2249,CA:DD:6A:14:22:49,-38.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]c9d3,CA:DD:6A:14:C9:D3,-60.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]ba59,CA:DD:6A:15:BA:59,-84.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]0e81,CA:DD:6A:16:0E:81,-55.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]1813,CA:DD:6A:16:18:13,-72.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]29fd,CA:DD:6A:1A:29:FD,-69.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,[LG_CeilingCassette A/C]4605,CA:DD:6A:1A:46:05,-83.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,TP-Link_26F8,CC:BA:BD:E8:26:F6,-76.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,netis_mesh_5G,DC:8E:8D:E2:1B:33,-82.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:63:D0,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:63:D1,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,E8:26:89:13:63:D2,-78.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,E8:26:89:13:63:D3,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:81:10,-78.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:81:11,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,E8:26:89:13:81:12,-78.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,E8:26:89:13:81:13,-77.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:9F:C0,-63.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:9F:D0,-81.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:9F:D1,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,E8:26:89:13:9F:D2,-79.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,E8:26:89:13:9F:D3,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:13:AF:90,-88.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,E8:26:89:14:22:62,-83.0,0.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:14:61:D0,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:14:61:D1,-81.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,E8:26:89:14:61:D3,-81.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:14:B7:F0,-77.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:14:B7:F1,-81.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,E8:26:89:14:B7:F2,-82.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:14:EC:D0,-70.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,E8:26:89:14:EC:D1,-71.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,E8:26:89:14:EC:D2,-70.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,E8:26:89:14:EC:D3,-70.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:24:58:C0,-63.5,7.5,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:24:58:C1,-62.5,1.5,2.4GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,EC:FC:C6:24:58:C2,-63.0,2.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,hansung,EC:FC:C6:24:58:C3,-65.0,5.0,2.4GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:24:58:D1,-50.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,EC:FC:C6:24:58:D2,-50.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,EC:FC:C6:24:58:D3,-50.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:24:5B:D0,-79.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:24:5B:D1,-81.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,HANSUNG-INFO,EC:FC:C6:24:5B:D2,-81.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,hansung,EC:FC:C6:24:5B:D3,-83.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:25:19:D0,-80.0,0.0,5GHz
2026-05-22 21:47:40,0.15,2.55,,EC:FC:C6:25:19:D1,-81.0,0.0,5GHz
