timestamp,x,y,ssid,bssid,rssi,band,interface,wifi_type,uwb_d1,uwb_d2,uwb_d3,uwb_d4,uwb_rssi1,uwb_rssi2,uwb_rssi3,uwb_rssi4,uwb_rssi_avg,uwb_anchor_count,uwb_rssi_count,uwb_distance_error_m,uwb_distance_error_max_m,uwb_raw,odometry_distance_m,uwb_distance_m,wheel_distance_error_m,heading_drift_deg,last_turn_error_deg
2026-05-25 11:14:21,0.842,0.965,hansung,EC:FC:C6:23:85:23,-112.0,2.4GHz,wlan1,Dongle,1.86,2.34,3.41,2.5,,,,,,4,0,0.377,0.566,ANCHOR 0x01 : 1.86 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,leesu,C6:75:AB:B1:C3:17,-38.0,2.4GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,capstone,B0:38:6C:22:35:17,-46.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,capstone,B0:38:6C:22:35:16,-49.0,2.4GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,,EC:FC:C6:24:58:D0,-53.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,,EC:FC:C6:24:58:D1,-53.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,HANSUNG-INFO,EC:FC:C6:24:58:D2,-54.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,hansung,EC:FC:C6:24:58:D3,-54.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,,EC:FC:C6:24:58:C0,-58.0,2.4GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,,EC:FC:C6:24:58:C1,-58.0,2.4GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,hansung,EC:FC:C6:24:58:C3,-59.0,2.4GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,FE:5B:C2:FE:5D:D9,-67.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,HANSUNG-INFO,EC:FC:C6:24:58:C2,-70.0,2.4GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:14:54,0.518,1.3,HANSUNG-INFO,B0:1F:8C:C9:B0:12,-85.0,5GHz,wlan1,Dongle,1.78,2.0,3.32,2.96,,,,,,4,0,0.278,0.408,ANCHOR 0x02 : 2.00 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,leesu,C6:75:AB:B1:C3:17,-42.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,capstone,B0:38:6C:22:35:17,-49.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,capstone,B0:38:6C:22:35:16,-52.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,,EC:FC:C6:24:58:D0,-53.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,,EC:FC:C6:24:58:D1,-53.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,HANSUNG-INFO,EC:FC:C6:24:58:D2,-54.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,hansung,EC:FC:C6:24:58:D3,-54.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,,EC:FC:C6:24:58:C0,-57.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,,EC:FC:C6:24:58:C1,-57.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,hansung,EC:FC:C6:24:58:C3,-58.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,FE:5B:C2:FE:5D:D9,-68.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,HANSUNG-INFO,EC:FC:C6:24:58:C2,-70.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,HANSUNG-INFO,B0:1F:8C:C9:B0:12,-85.0,5GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,,EC:FC:C6:23:85:20,-89.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,,EC:FC:C6:23:85:21,-90.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:15:19,0.466,2.236,hansung,EC:FC:C6:23:85:23,-90.0,2.4GHz,wlan1,Dongle,2.52,1.4,2.84,3.55,,,,,,4,0,0.308,0.508,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,leesu,C6:75:AB:B1:C3:17,-37.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,capstone,B0:38:6C:22:35:17,-46.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,capstone,B0:38:6C:22:35:16,-55.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,EC:FC:C6:24:58:C1,-58.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,hansung,EC:FC:C6:24:58:C3,-58.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,HANSUNG-INFO,EC:FC:C6:24:58:C2,-59.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,EC:FC:C6:24:58:C0,-60.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,EC:FC:C6:24:58:D0,-63.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,EC:FC:C6:24:58:D1,-64.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,HANSUNG-INFO,EC:FC:C6:24:58:D2,-64.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,hansung,EC:FC:C6:24:58:D3,-64.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,FE:5B:C2:FE:5D:D9,-72.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,B0:1F:8C:C9:B0:10,-79.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,B0:1F:8C:C9:B0:11,-79.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,HANSUNG-INFO,B0:1F:8C:C9:B0:12,-79.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,hansung,B0:1F:8C:C9:B0:13,-80.0,5GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:00,1.386,2.499,,58:86:94:35:F5:C1,-86.0,2.4GHz,wlan1,Dongle,3.18,2.14,2.09,3.39,,,,,,4,0,0.47,0.696,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,leesu,C6:75:AB:B1:C3:17,-37.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,capstone,B0:38:6C:22:35:17,-44.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,capstone,B0:38:6C:22:35:16,-54.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,EC:FC:C6:24:58:D1,-54.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,HANSUNG-INFO,EC:FC:C6:24:58:D2,-54.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,hansung,EC:FC:C6:24:58:D3,-54.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,EC:FC:C6:24:58:D0,-55.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,EC:FC:C6:24:58:C1,-58.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,hansung,EC:FC:C6:24:58:C3,-58.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,HANSUNG-INFO,EC:FC:C6:24:58:C2,-59.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,EC:FC:C6:24:58:C0,-60.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,FE:5B:C2:FE:5D:D9,-71.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,B0:1F:8C:C9:B0:10,-79.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,B0:1F:8C:C9:B0:11,-79.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,HANSUNG-INFO,B0:1F:8C:C9:B0:12,-79.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,hansung,B0:1F:8C:C9:B0:13,-80.0,5GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,58:86:94:35:F5:C1,-89.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,EC:FC:C6:23:85:20,-94.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,,EC:FC:C6:23:85:21,-98.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,HANSUNG-INFO,EC:FC:C6:23:85:22,-105.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:16:24,1.94,2.904,hansung,EC:FC:C6:23:85:23,-109.0,2.4GHz,wlan1,Dongle,3.68,2.36,1.32,3.47,,,,,,4,0,0.314,0.48,ANCHOR 0x04 : 3.47 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,leesu,C6:75:AB:B1:C3:17,-35.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,capstone,B0:38:6C:22:35:17,-44.0,5GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,capstone,B0:38:6C:22:35:16,-50.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,,EC:FC:C6:24:58:C0,-61.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,,EC:FC:C6:24:58:C1,-61.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,hansung,EC:FC:C6:24:58:C3,-61.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,FE:5B:C2:FE:5D:D9,-65.0,5GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,HANSUNG-INFO,EC:FC:C6:24:58:C2,-67.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,hansung,B0:1F:8C:C9:B0:13,-80.0,5GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,,B0:1F:8C:C9:B0:10,-81.0,5GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:12,2.609,1.704,GNET_BB_5WAY_57CAF1,90:DE:80:57:CA:F1,-92.0,2.4GHz,wlan1,Dongle,3.34,3.11,1.87,2.05,,,,,,4,0,0.333,0.518,ANCHOR 0x02 : 3.11 m,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,leesu,C6:75:AB:B1:C3:17,-34.0,2.4GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,capstone,B0:38:6C:22:35:16,-43.0,2.4GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,capstone,B0:38:6C:22:35:17,-43.0,5GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,FE:5B:C2:FE:5D:D9,-52.0,5GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,,EC:FC:C6:24:58:C0,-57.0,2.4GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,,EC:FC:C6:24:58:C1,-57.0,2.4GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
2026-05-25 11:17:41,2.719,0.765,HANSUNG-INFO,EC:FC:C6:24:58:C2,-57.0,2.4GHz,wlan1,Dongle,3.06,3.62,2.65,1.13,,,,,,4,0,0.282,0.4,--------------------,0.0,0.0,0.0,0.0,-90.0
