timestamp,x,y,ssid,bssid,rssi,band,interface,wifi_type,uwb_d1,uwb_d2,uwb_d3,uwb_d4,uwb_rssi1,uwb_rssi2,uwb_rssi3,uwb_rssi4,uwb_rssi_avg,uwb_anchor_count,uwb_rssi_count,uwb_distance_error_m,uwb_distance_error_max_m,uwb_raw,odometry_distance_m,uwb_distance_m,wheel_distance_error_m,heading_drift_deg,last_turn_error_deg
2026-05-23 19:12:06,0.623,1.676,,EC:FC:C6:24:58:C1,-75.0,2.4GHz,wlan1,Dongle,2.18,1.86,3.02,3.13,,,,,,4,0,0.336,0.401,ANCHOR 0x01 : 2.18 m,0.0,0.0,0.0,0.0,-87.3
2026-05-23 19:12:06,0.623,1.676,hansung,B0:1F:8C:C9:B0:13,-83.0,5GHz,wlan1,Dongle,2.18,1.86,3.02,3.13,,,,,,4,0,0.336,0.401,ANCHOR 0x01 : 2.18 m,0.0,0.0,0.0,0.0,-87.3
2026-05-23 19:12:06,0.623,1.676,,58:86:94:35:F5:C1,-89.0,2.4GHz,wlan1,Dongle,2.18,1.86,3.02,3.13,,,,,,4,0,0.336,0.401,ANCHOR 0x01 : 2.18 m,0.0,0.0,0.0,0.0,-87.3
2026-05-23 19:12:06,0.623,1.676,,EC:FC:C6:23:85:20,-92.0,2.4GHz,wlan1,Dongle,2.18,1.86,3.02,3.13,,,,,,4,0,0.336,0.401,ANCHOR 0x01 : 2.18 m,0.0,0.0,0.0,0.0,-87.3
2026-05-23 19:12:06,0.623,1.676,hansung,EC:FC:C6:23:85:23,-105.0,2.4GHz,wlan1,Dongle,2.18,1.86,3.02,3.13,,,,,,4,0,0.336,0.401,ANCHOR 0x01 : 2.18 m,0.0,0.0,0.0,0.0,-87.3
2026-05-23 19:12:47,0.496,0.474,leesu,C6:75:AB:B1:C3:17,-41.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,capstone,B0:38:6C:22:35:16,-44.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,capstone,B0:38:6C:22:35:17,-44.0,5GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,,EC:FC:C6:24:58:D0,-55.0,5GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,,EC:FC:C6:24:58:D1,-55.0,5GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,hansung,EC:FC:C6:24:58:D3,-55.0,5GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,HANSUNG-INFO,EC:FC:C6:24:58:D2,-56.0,5GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,hansung,EC:FC:C6:24:58:C3,-57.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,HANSUNG-INFO,EC:FC:C6:24:58:C2,-58.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,,EC:FC:C6:24:58:C1,-59.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,,EC:FC:C6:24:58:C0,-60.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,7A:5C:9A:40:97:67,-68.0,5GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
2026-05-23 19:12:47,0.496,0.474,,58:86:94:35:F5:C1,-89.0,2.4GHz,wlan1,Dongle,1.43,3.16,3.79,2.82,,,,,,4,0,0.478,0.775,ANCHOR 0x02 : 3.16 m,0.0,0.0,0.0,0.0,-88.1
