timestamp,x,y,ssid,bssid,rssi,band,interface,wifi_type,uwb_d1,uwb_d2,uwb_d3,uwb_d4,uwb_rssi1,uwb_rssi2,uwb_rssi3,uwb_rssi4,uwb_rssi_avg,uwb_anchor_count,uwb_rssi_count,uwb_distance_error_m,uwb_distance_error_max_m,uwb_raw,odometry_distance_m,uwb_distance_m,wheel_distance_error_m,heading_drift_deg,last_turn_error_deg
2026-05-25 18:00:47,1.933,6.497,cap4,02:44:42:B6:22:B5,-40.0,5GHz,wlan1,Dongle,6.85,3.84,5.47,7.68,,,,,,4,0,0.082,0.123,ANCHOR 0x03 : 5.47 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:00:56,1.985,6.434,cap2,32:F6:EF:52:24:F7,-33.0,5GHz,wlan1,Dongle,6.77,4.14,5.42,7.62,,,,,,4,0,0.046,0.061,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:00:56,1.985,6.434,cap5,0E:7A:15:8B:05:6A,-37.0,2.4GHz,wlan1,Dongle,6.77,4.14,5.42,7.62,,,,,,4,0,0.046,0.061,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:00:56,1.985,6.434,cap4,02:44:42:B6:22:B5,-53.0,5GHz,wlan1,Dongle,6.77,4.14,5.42,7.62,,,,,,4,0,0.046,0.061,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:13,2.32,8.081,cap2,32:F6:EF:52:24:F7,-37.0,5GHz,wlan1,Dongle,8.4,3.25,3.94,8.94,,,,,,4,0,0.151,0.217,ANCHOR 0x01 : 8.40 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:13,2.32,8.081,cap5,0E:7A:15:8B:05:6A,-40.0,2.4GHz,wlan1,Dongle,8.4,3.25,3.94,8.94,,,,,,4,0,0.151,0.217,ANCHOR 0x01 : 8.40 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:13,2.32,8.081,cap4,02:44:42:B6:22:B5,-54.0,5GHz,wlan1,Dongle,8.4,3.25,3.94,8.94,,,,,,4,0,0.151,0.217,ANCHOR 0x01 : 8.40 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:31,2.362,9.114,cap2,32:F6:EF:52:24:F7,-37.0,5GHz,wlan1,Dongle,9.45,2.41,3.82,9.78,,,,,,4,0,0.096,0.145,ANCHOR 0x01 : 9.45 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:31,2.362,9.114,cap5,0E:7A:15:8B:05:6A,-43.0,2.4GHz,wlan1,Dongle,9.45,2.41,3.82,9.78,,,,,,4,0,0.096,0.145,ANCHOR 0x01 : 9.45 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:31,2.362,9.114,cap4,02:44:42:B6:22:B5,-49.0,5GHz,wlan1,Dongle,9.45,2.41,3.82,9.78,,,,,,4,0,0.096,0.145,ANCHOR 0x01 : 9.45 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:50,0.849,9.069,cap2,32:F6:EF:52:24:F7,-39.0,5GHz,wlan1,Dongle,9.1,1.59,5.11,10.48,,,,,,4,0,0.181,0.335,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:50,0.849,9.069,cap5,0E:7A:15:8B:05:6A,-43.0,2.4GHz,wlan1,Dongle,9.1,1.59,5.11,10.48,,,,,,4,0,0.181,0.335,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:01:50,0.849,9.069,cap4,02:44:42:B6:22:B5,-49.0,5GHz,wlan1,Dongle,9.1,1.59,5.11,10.48,,,,,,4,0,0.181,0.335,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:03:36,1.028,8.443,cap2,32:F6:EF:52:24:F7,-38.0,5GHz,wlan1,Dongle,8.55,1.99,5.29,9.83,,,,,,4,0,0.08,0.13,ANCHOR 0x03 : 5.29 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:03:36,1.028,8.443,cap5,0E:7A:15:8B:05:6A,-45.0,2.4GHz,wlan1,Dongle,8.55,1.99,5.29,9.83,,,,,,4,0,0.08,0.13,ANCHOR 0x03 : 5.29 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:03:53,1.057,9.646,cap2,32:F6:EF:52:24:F7,-44.0,5GHz,wlan1,Dongle,9.75,1.4,5.07,,,,,,,3,0,0.193,0.322,ANCHOR 0x01 : 9.75 m,0.0,0.0,0.0,0.0,-86.6
2026-05-25 18:03:53,1.057,9.646,cap5,0E:7A:15:8B:05:6A,-45.0,2.4GHz,wlan1,Dongle,9.75,1.4,5.07,,,,,,,3,0,0.193,0.322,ANCHOR 0x01 : 9.75 m,0.0,0.0,0.0,0.0,-86.6
2026-05-25 18:04:52,2.433,9.713,cap2,32:F6:EF:52:24:F7,-30.0,5GHz,wlan1,Dongle,9.88,2.33,3.88,10.31,,,,,,4,0,0.06,0.108,ANCHOR 0x01 : 9.88 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:04:52,2.433,9.713,cap5,0E:7A:15:8B:05:6A,-51.0,2.4GHz,wlan1,Dongle,9.88,2.33,3.88,10.31,,,,,,4,0,0.06,0.108,ANCHOR 0x01 : 9.88 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:05:24,3.103,9.441,cap2,32:F6:EF:52:24:F7,-28.0,5GHz,wlan1,Dongle,,3.36,3.18,10.06,,,,,,3,0,0.198,0.244,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:05:24,3.103,9.441,cap5,0E:7A:15:8B:05:6A,-58.0,2.4GHz,wlan1,Dongle,,3.36,3.18,10.06,,,,,,3,0,0.198,0.244,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:06:14,3.607,8.001,cap2,32:F6:EF:52:24:F7,-43.0,5GHz,wlan1,Dongle,8.82,4.27,3.05,8.44,,,,,,4,0,0.089,0.149,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:06:14,3.607,8.001,cap5,0E:7A:15:8B:05:6A,-45.0,2.4GHz,wlan1,Dongle,8.82,4.27,3.05,8.44,,,,,,4,0,0.089,0.149,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:07,3.399,6.602,cap2,32:F6:EF:52:24:F7,-25.0,5GHz,wlan1,Dongle,7.36,4.91,3.87,7.1,,,,,,4,0,0.197,0.378,ANCHOR 0x04 : 7.10 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:07,3.399,6.602,cap5,0E:7A:15:8B:05:6A,-30.0,2.4GHz,wlan1,Dongle,7.36,4.91,3.87,7.1,,,,,,4,0,0.197,0.378,ANCHOR 0x04 : 7.10 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:25,2.293,5.505,cap5,0E:7A:15:8B:05:6A,-33.0,2.4GHz,wlan1,Dongle,,5.02,5.94,6.66,,,,,,3,0,0.012,0.013,ANCHOR 0x04 : 6.66 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:25,2.293,5.505,cap2,32:F6:EF:52:24:F7,-36.0,5GHz,wlan1,Dongle,,5.02,5.94,6.66,,,,,,3,0,0.012,0.013,ANCHOR 0x04 : 6.66 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:34,2.222,5.446,cap5,0E:7A:15:8B:05:6A,-33.0,2.4GHz,wlan1,Dongle,5.62,5.07,5.92,6.66,,,,,,4,0,0.109,0.193,ANCHOR 0x01 : 5.62 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:34,2.222,5.446,cap2,32:F6:EF:52:24:F7,-37.0,5GHz,wlan1,Dongle,5.62,5.07,5.92,6.66,,,,,,4,0,0.109,0.193,ANCHOR 0x01 : 5.62 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:52,3.482,4.796,cap5,0E:7A:15:8B:05:6A,-26.0,2.4GHz,wlan1,Dongle,5.9,6.24,5.76,5.42,,,,,,4,0,0.017,0.027,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:07:52,3.482,4.796,cap2,32:F6:EF:52:24:F7,-39.0,5GHz,wlan1,Dongle,5.9,6.24,5.76,5.42,,,,,,4,0,0.017,0.027,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:08:09,3.78,5.349,cap5,0E:7A:15:8B:05:6A,-26.0,2.4GHz,wlan1,Dongle,6.51,,5.14,5.78,,,,,,3,0,0.024,0.027,ANCHOR 0x02 : TIMEOUT / NO RESPONSE,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:08:09,3.78,5.349,cap2,32:F6:EF:52:24:F7,-43.0,5GHz,wlan1,Dongle,6.51,,5.14,5.78,,,,,,3,0,0.024,0.027,ANCHOR 0x02 : TIMEOUT / NO RESPONSE,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:08:34,5.36,4.927,cap5,0E:7A:15:8B:05:6A,-41.0,2.4GHz,wlan1,Dongle,,7.35,5.07,4.96,,,,,,3,0,0.023,0.026,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:08:34,5.36,4.927,cap2,32:F6:EF:52:24:F7,-41.0,5GHz,wlan1,Dongle,,7.35,5.07,4.96,,,,,,3,0,0.023,0.026,--------------------,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:10:28,5.315,4.035,cap2,32:F6:EF:52:24:F7,-42.0,5GHz,wlan1,Dongle,6.63,8.16,5.84,4.32,,,,,,4,0,0.186,0.272,ANCHOR 0x04 : 4.32 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:10:28,5.315,4.035,cap5,0E:7A:15:8B:05:6A,-51.0,2.4GHz,wlan1,Dongle,6.63,8.16,5.84,4.32,,,,,,4,0,0.186,0.272,ANCHOR 0x04 : 4.32 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:12:01,5.073,2.327,cap2,32:F6:EF:52:24:F7,-43.0,5GHz,wlan1,Dongle,5.53,9.22,7.64,2.61,,,,,,4,0,0.072,0.101,ANCHOR 0x04 : 2.61 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:12:01,5.073,2.327,cap5,0E:7A:15:8B:05:6A,-45.0,2.4GHz,wlan1,Dongle,5.53,9.22,7.64,2.61,,,,,,4,0,0.072,0.101,ANCHOR 0x04 : 2.61 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:12:48,4.977,0.948,cap2,32:F6:EF:52:24:F7,-38.0,5GHz,wlan1,Dongle,5.1,10.46,9.08,1.95,,,,,,4,0,0.299,0.586,ANCHOR 0x02 : 10.46 m,0.0,0.0,0.0,0.0,-88.8
2026-05-25 18:12:48,4.977,0.948,cap5,0E:7A:15:8B:05:6A,-43.0,2.4GHz,wlan1,Dongle,5.1,10.46,9.08,1.95,,,,,,4,0,0.299,0.586,ANCHOR 0x02 : 10.46 m,0.0,0.0,0.0,0.0,-88.8
