timestamp,x,y,ssid,bssid,rssi,band,interface,wifi_type,uwb_d1,uwb_d2,uwb_d3,uwb_d4,uwb_rssi1,uwb_rssi2,uwb_rssi3,uwb_rssi4,uwb_rssi_avg,uwb_anchor_count,uwb_rssi_count,uwb_distance_error_m,uwb_distance_error_max_m,uwb_raw,odometry_distance_m,uwb_distance_m,wheel_distance_error_m,heading_drift_deg,last_turn_error_deg
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:C4:D0,-43.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:C4:D1,-43.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:26:C4:D2,-43.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:26:C4:D3,-43.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,\xea\xb3\xa0\xeb\x8f\x99\xec\xa7\x84\xec\x9d\x98 iPhone,DE:FD:88:CE:2D:FB,-43.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:4A:B0,-49.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:4A:B1,-49.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:26:4A:B2,-49.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:26:4A:B3,-49.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,leesu,C6:75:AB:B1:C3:17,-50.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]4627,CA:DD:6A:1A:46:27,-51.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:26:4A:A2,-52.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:4A:A0,-52.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:26:4A:A3,-52.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]4617,CA:DD:6A:1A:46:17,-52.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:4A:A1,-53.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]63ed,CA:DD:6A:0B:63:ED,-53.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]2a43,CA:DD:6A:1A:2A:43,-54.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]c67f,CA:DD:6A:15:C6:7F,-54.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:26:48:92,-55.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:26:48:93,-55.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:26:C4:C3,-56.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:48:90,-56.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:48:91,-56.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]ba59,CA:DD:6A:15:BA:59,-57.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,physth22,58:86:94:6B:21:96,-58.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]51cb,CA:DD:6A:1A:51:CB,-59.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:24:9A:30,-59.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:24:9A:32,-59.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:24:9A:33,-60.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:24:9A:31,-61.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:26:48:81,-63.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]63d9,CA:DD:6A:0B:63:D9,-63.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,E8:26:89:14:15:02,-64.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,404,88:36:6C:B2:5D:30,-65.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]63df,CA:DD:6A:0B:63:DF,-69.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,[LG_CeilingCassette A/C]0ea5,CA:DD:6A:17:0E:A5,-69.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:25:19:D0,-70.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,EC:FC:C6:25:19:D1,-70.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,EC:FC:C6:25:19:D3,-70.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,E8:26:89:14:3C:91,-70.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,E8:26:89:14:3C:93,-70.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,E8:26:89:14:3C:90,-71.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:26:C4:C2,-72.0,2.4GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,hansung,E8:26:89:13:5C:13,-72.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,EC:FC:C6:25:19:D2,-72.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,HANSUNG-INFO,E8:26:89:14:3C:92,-72.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,DICE5G,88:36:6C:EF:54:36,-72.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,E8:26:89:14:15:10,-72.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
2026-05-22 18:01:39,1.5,0.382,,E8:26:89:14:15:11,-72.0,5GHz,wlan1,Dongle,1.77,,3.12,1.74,,,,,,3,0,0.181,0.209,ANCHOR 0x01 : 1.77 m,0.0,0.0,0.0,0.0,
