timestamp,x,y,ssid,bssid,avg_rssi,std_rssi,band
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,B0:1F:8C:C9:B0:13,-82.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,capstone,B0:38:6C:22:35:16,-51.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,capstone,B0:38:6C:22:35:17,-43.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,mobile201-2g,B0:38:6C:4E:7E:AC,-49.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,mobile201-5g,B0:38:6C:4E:7E:AE,-59.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,mobile202-5g,B0:38:6C:4E:8C:56,-72.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,1414_5G,B0:38:6C:7D:81:EC,-50.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,1414,B0:38:6C:7D:81:EE,-54.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,leesu,C6:75:AB:B1:C3:17,-36.5,0.5,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]63d9,CA:DD:6A:0B:63:D9,-49.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]f03b,CA:DD:6A:0D:F0:3B,-51.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]7751,CA:DD:6A:15:77:51,-58.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]c67f,CA:DD:6A:15:C6:7F,-56.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]0ec5,CA:DD:6A:16:0E:C5,-55.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]e6c7,CA:DD:6A:19:E6:C7,-51.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]e6f5,CA:DD:6A:19:E6:F5,-52.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]4617,CA:DD:6A:1A:46:17,-50.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]4627,CA:DD:6A:1A:46:27,-31.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]51cb,CA:DD:6A:1A:51:CB,-35.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,[LG_CeilingCassette A/C]5293,CA:DD:6A:1A:52:93,-49.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,wonryul,E2:49:5F:62:D3:74,-81.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:13:58:D0,-79.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:13:58:D1,-79.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,E8:26:89:13:58:D2,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,E8:26:89:13:58:D3,-80.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:14:15:00,-45.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:14:15:01,-48.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,E8:26:89:14:15:02,-47.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,E8:26:89:14:15:03,-48.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:14:15:10,-45.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:14:15:11,-45.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,E8:26:89:14:15:12,-45.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,E8:26:89:14:15:13,-45.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:14:B2:D0,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,E8:26:89:14:B2:D1,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,E8:26:89:14:B2:D2,-76.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,E8:26:89:14:B2:D3,-76.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:22:B9:90,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:22:B9:91,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:22:B9:92,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,EC:FC:C6:22:B9:93,-78.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:23:85:22,-83.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:58:C0,-51.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:58:C1,-50.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:24:58:C2,-51.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,EC:FC:C6:24:58:C3,-50.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:58:D0,-54.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:58:D1,-54.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:24:58:D2,-54.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,EC:FC:C6:24:58:D3,-54.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:9A:20,-52.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:9A:21,-57.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:24:9A:22,-57.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,EC:FC:C6:24:9A:23,-55.0,0.0,2.4GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:9A:30,-47.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:9A:31,-48.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:24:9A:32,-48.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,EC:FC:C6:24:9A:33,-47.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:C0:10,-68.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,,EC:FC:C6:24:C0:11,-67.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,HANSUNG-INFO,EC:FC:C6:24:C0:12,-69.0,0.0,5GHz
2026-05-21 22:57:13,0.44999999999999996,0.15,hansung,EC:FC:C6:24:C0:13,-68.0,0.0,5GHz
